X,Y,OBJECTID,GlobalID,case_number,crime_category,crime_code,crime_description,crime_type,reported_block_address,city_of_incident,city,district,reported_date,reported_year,reported_month,reported_day,reported_hour,reported_dayofwk,latitude,longitude,agency,updated_date
-8747184.24411725,4281868.64958415,710670,b5ac9b0a-3cfb-4743-842f-e70f5238a1b5,P22064485,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,3600 BLOCK SUMNER BLVD,RALEIGH,Raleigh,Northeast,2022/11/29 21:55:00+00,2022,11,29,16,Tuesday,35.86359645,-78.5772929949999,RPD,2023/01/28 04:09:58.657+00
-8769380.06773563,4288351.01609759,710672,15f8c9c6-1388-461e-855c-65c79b5f7f9f,P22064488,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,7600 BLOCK INSPIRE DRIVE,RALEIGH,Raleigh,Northwest,2022/11/29 20:05:00+00,2022,11,29,15,Tuesday,35.9107745000001,-78.776681471,RPD,2023/01/28 04:10:02.129+00
-8745505.54118672,4272942.49287664,710676,86be87f0-3d75-4368-b650-c9650e0a0615,P22064493,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/11/30 15:38:00+00,2022,11,30,10,Wednesday,35.798586743,-78.5622129499999,RPD,2023/01/28 04:10:08.517+00
-8751891.93402832,4274562.47850151,710681,478b616f-14dd-4627-ab47-8a48e55dc4e7,P22064498,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,2300 BLOCK ATLANTIC AVE,RALEIGH,RALEIGH,Northeast,2022/11/30 14:00:00+00,2022,11,30,9,Wednesday,35.810389146,-78.619582893,RPD,2023/01/28 04:10:41.067+00
-8759540.55954039,4270849.66068892,710702,8fbedd83-2b26-4b96-8438-c8686b4e9652,P22064537,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,1100 BLOCK CARLTON AVENUE,RALEIGH,RALEIGH,Southwest,2022/11/30 19:20:00+00,2022,11,30,14,Wednesday,35.783336821,-78.688291665,RPD,2023/01/28 04:13:26.683+00
-8747587.70124017,4280329.66255705,710703,cb7cdaf8-8610-41cf-82ee-6db622cf602f,P22064538,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4900 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,Northeast,2022/11/30 16:53:00+00,2022,11,30,11,Wednesday,35.8523917200001,-78.5809173119999,RPD,2023/01/28 04:13:30.169+00
-8747214.54906751,4279996.9590835,710706,427cd7c9-c2f2-411b-82b4-45be3b6b5075,P22064552,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,5000 BLOCK N NEW HOPE RD,RALEIGH,RALEIGH,Northeast,2022/11/30 19:15:00+00,2022,11,30,14,Wednesday,35.8499692350001,-78.577565229,RPD,2023/01/28 04:13:45.220+00
-8746996.97011338,4282696.18879372,710712,7faaa615-1f65-4791-bee9-abeb06cdd651,P22064574,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,7500 BLOCK OLD WAKE FOREST RD,RALEIGH,RALEIGH,Northeast,2022/11/30 22:26:00+00,2022,11,30,17,Wednesday,35.8696207670001,-78.575610684,RPD,2023/01/28 04:14:28.133+00
-8745181.31593402,4269105.67483689,710717,90e35bdd-cd0b-4c24-bdca-047913ddf0e2,P22064592,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,500 BLOCK S NEW HOPE RD,RALEIGH,RALEIGH,Southeast,2022/11/30 21:35:00+00,2022,11,30,16,Wednesday,35.7706266160001,-78.559300385,RPD,2023/01/28 04:15:10.040+00
-8753890.06456414,4282045.47602925,710718,ea32d675-0cfa-47dc-8f45-302d007aee96,P22064598,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,6100 BLOCK SIX FORKS RD,RALEIGH,RALEIGH,North,2022/11/30 23:47:00+00,2022,11,30,18,Wednesday,35.8648837490001,-78.6375324049999,RPD,2023/01/28 04:15:18.569+00
-8746542.35010722,4282121.87993003,710719,586607b3-cd04-4760-8763-908d195a7240,P22064599,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,5900 BLOCK TRIANGLE TOWN BLVD,RALEIGH,RALEIGH,Northeast,2022/12/01 00:18:00+00,2022,11,30,19,Wednesday,35.8654399640001,-78.571526763,RPD,2023/01/28 04:15:26.929+00
-8765304.33924172,4271803.51700578,710750,841f6cbb-8c79-4471-8212-cf664d8d60b2,P22064640,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,600 BLOCK CORPORATE CENTER DR,RALEIGH,RALEIGH,Southwest,2022/12/01 04:42:00+00,2022,11,30,23,Wednesday,35.7902876860001,-78.740068579,RPD,2023/01/28 04:17:34.393+00
-8751255.34951271,4279152.17592632,710751,36c758e5-3024-4c59-95f5-994d009c545a,P22064643,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4500 BLOCK FALLS OF NEUSE RD,RALEIGH,RALEIGH,North,2022/12/01 06:35:00+00,2022,12,1,1,Thursday,35.843817856,-78.613864357,RPD,2022/12/15 21:08:20.740+00
-8758629.93304381,4277534.07599563,710774,23b9f6c6-e27f-4cb3-9442-22353ac4eb72,P22064430,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3900 BLOCK FAIRSTED DR,RALEIGH,RALEIGH,Northwest,2022/11/30 13:58:00+00,2022,11,30,8,Wednesday,35.8320341560001,-78.680111368,RPD,2023/01/11 19:44:47.193+00
-8759205.28259996,4274252.04555009,710789,dd851fc7-3031-4a86-8b45-812f79d6590f,P22064481,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3500 BLOCK CATALANO DR,RALEIGH,RALEIGH,Southwest,2022/11/30 15:43:00+00,2022,11,30,10,Wednesday,35.8081276230001,-78.6852798209999,RPD,2023/01/25 16:05:18.477+00
-8760969.27529608,4267987.86385813,710808,03bdc846-b6fd-4261-9272-ca158f7e0295,P22062619,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,1400 BLOCK COLLEGIATE CIR,RALEIGH,RALEIGH,Southwest,2022/11/20 19:40:00+00,2022,11,20,14,Sunday,0,0,RPD,2025/03/18 20:35:45.777+00
-8760340.57008535,4279740.62110625,710827,b3485238-8711-41df-8f77-3df52386837c,P22064667,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4600 BLOCK BAYMAR DRIVE,RALEIGH,RALEIGH,Northwest,2022/12/01 13:49:00+00,2022,12,1,8,Thursday,35.8481027330001,-78.695478282,RPD,2022/12/07 02:52:08.733+00
-8746252.59972158,4282385.47190628,710834,dec264a6-df1a-4a18-94e9-46088fc45ace,P22064682,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,7900 BLOCK OLD WAKE FOREST RD,RALEIGH,RALEIGH,Northeast,2022/12/01 14:39:00+00,2022,12,1,9,Thursday,35.867358865,-78.5689238909999,RPD,2022/12/21 01:31:08.447+00
-8751260.70431418,4272168.17736415,710836,9a786774-ba1b-4c1f-bbed-89a3120e6261,P22064684,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,1200 BLOCK GLASCOCK ST,RALEIGH,RALEIGH,Northeast,2022/12/01 14:48:00+00,2022,12,1,9,Thursday,35.792944849,-78.6139124599999,RPD,2022/12/07 02:52:59.220+00
-8755153.50638693,4266144.44579422,710841,c15709ae-0a67-4721-a5f6-4b0724125401,P22064703,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,2500 BLOCK S SAUNDERS ST,RALEIGH,RALEIGH,Southeast,2022/12/01 15:32:00+00,2022,12,1,10,Thursday,35.7490404640001,-78.648882096,RPD,2022/12/07 02:53:32.987+00
-8747088.78108605,4278864.3269668,710844,2deb34e8-4a01-4b31-8fc2-9061e098f923,P22064705,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4200 BLOCK LOUISBURG RD,RALEIGH,RALEIGH,Northeast,2022/12/01 15:48:00+00,2022,12,1,10,Thursday,35.841721744,-78.5764354359999,RPD,2023/04/27 11:07:23.863+00
-8751883.00386745,4274588.55349675,710847,1e9fe085-19ae-424b-b711-c4a35a9f968b,P22064707,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2300 BLOCK ATLANTIC AVE,RALEIGH,RALEIGH,Northeast,2022/12/01 14:51:00+00,2022,12,1,9,Thursday,35.810579101,-78.619502672,RPD,2022/12/22 15:32:03.990+00
-8770009.44475948,4288531.18297633,710849,29756223-521b-4a66-8edc-76e6bc0b3f8e,P22064709,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,8000 BLOCK BRIER CREEK PKWY,RALEIGH,RALEIGH,Northwest,2022/12/01 16:27:00+00,2022,12,1,11,Thursday,35.9120853360001,-78.782335261,RPD,2022/12/07 02:54:23.940+00
-8755697.182431,4279923.18154908,710851,33574fb6-fd77-4d65-8095-c835d441303a,P22064713,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,5200 BLOCK INGLEWOOD LN,RALEIGH,RALEIGH,North,2022/12/01 15:52:00+00,2022,12,1,10,Thursday,35.8494320350001,-78.653766021,RPD,2022/12/07 02:54:40.689+00
-8747088.78108605,4278864.3269668,710853,638ed4c3-5fd9-422c-b32f-b228691672ef,P22064716,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4200 BLOCK LOUISBURG RD,RALEIGH,RALEIGH,Northeast,2022/12/01 16:45:00+00,2022,12,1,11,Thursday,35.841721744,-78.5764354359999,RPD,2022/12/07 23:18:56.940+00
-8770126.56165803,4288389.55494111,710854,c059ba0b-c114-40f9-a93c-1693271da529,P22064720,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,8100 BLOCK BRIER CREEK PKWY,RALEIGH,RALEIGH,Northwest,2022/12/01 17:07:00+00,2022,12,1,12,Thursday,0,0,RPD,2024/03/29 01:27:16.920+00
-8747164.45652117,4280744.79662997,710855,84f4d70e-e95d-4e50-bc36-5b1c2685d973,P22064724,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,3800 BLOCK SPRING FOREST RD,RALEIGH,RALEIGH,Northeast,2022/12/01 17:02:00+00,2022,12,1,12,Thursday,35.855414296,-78.57711524,RPD,2022/12/07 02:55:15.217+00
-8756879.21118947,4275672.09110212,710857,3da9bb37-7464-4d4d-970c-3ef61375dc8a,P22064728,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,400 BLOCK YARMOUTH RD,RALEIGH,RALEIGH,Southwest,2022/12/01 18:10:00+00,2022,12,1,13,Thursday,35.818472215,-78.664384366,RPD,2022/12/22 15:33:43.937+00
-8745412.61579462,4271998.54781951,710866,ea7396f0-0dfc-4cc5-91ee-8657b603cdee,P22064755,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,1100 BLOCK N NEW HOPE RD,RALEIGH,RALEIGH,Southeast,2022/12/01 19:41:00+00,2022,12,1,14,Thursday,35.7917088240001,-78.5613781869999,RPD,2022/12/07 02:56:14.377+00
-8751674.16071036,4268888.68301719,710872,6d995754-2f27-4c32-a529-5fd6060023da,P22064763,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,800 BLOCK ROCK QUARRY RD,RALEIGH,RALEIGH,Southeast,2022/12/01 20:43:00+00,2022,12,1,15,Thursday,35.7690450330001,-78.617626602,RPD,2022/12/07 23:19:48.270+00
-8760434.3662185,4268700.02756038,710874,79f9fe7a-20a1-4160-a8f2-61cfcec82b80,P22064765,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,3200 BLOCK AVENT FERRY RD,RALEIGH,RALEIGH,Southwest,2022/12/01 20:51:00+00,2022,12,1,15,Thursday,35.767669959,-78.6963208669999,RPD,2022/12/07 23:19:56.249+00
-8759799.70474711,4278381.15662955,710883,dca24d65-728f-4d69-8c38-acd983d86b88,P22064803,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4000 BLOCK MANOR CLUB DR,RALEIGH,RALEIGH,Northwest,2022/12/01 21:20:00+00,2022,12,1,16,Thursday,35.8382031800001,-78.690619606,RPD,2022/12/07 02:57:38.710+00
-8758883.68248349,4278507.47730873,710953,49265ff4-94b0-4bb1-9892-5b3ca5faca2f,P22064714,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4700 BLOCK RIVERWOOD CIR,WAKE COUNTY,RALEIGH,Northwest,2022/12/01 16:46:00+00,2022,12,1,11,Thursday,35.8391230930001,-78.6823908379999,RPD,2022/12/07 02:54:49.267+00
-8747485.44037294,4262990.21609129,710954,7dae80ef-646f-4f81-bcd7-c0b6f0d938c3,P22064856,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4000 BLOCK JONES SAUSAGE RD,WAKE COUNTY,RALEIGH,Southeast,2022/12/02 07:22:00+00,2022,12,2,2,Friday,35.726040975,-78.5799986869999,RPD,2022/12/07 02:59:45.543+00
-8750020.92545292,4270501.17355616,710973,e9eb0849-9300-4663-a792-6204c6279176,P22064655,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,100 BLOCK CLARENDON CRES,RALEIGH,RALEIGH,Southeast,2022/12/01 12:27:00+00,2022,12,1,7,Thursday,35.780797202,-78.602775337,RPD,2022/12/13 18:13:11.463+00
-8770320.08079666,4288126.6838927,710976,ec54c76a-cb8c-4370-beda-4cc15d9dfe96,P22064784,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,8200 BLOCK BRIER CREEK PKWY,RALEIGH,RALEIGH,Northwest,2022/12/01 23:00:00+00,2022,12,1,18,Thursday,35.909142301,-78.7851257519999,RPD,2022/12/07 02:57:05.053+00
-8758423.69676655,4278811.65067477,710978,662a6146-3cb8-434e-8aa9-eec5875d10b4,P22064833,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,4500 BLOCK MARRIOTT DR,RALEIGH,RALEIGH,Northwest,2022/12/02 02:11:00+00,2022,12,1,21,Thursday,35.8413381500001,-78.678258716,RPD,2022/12/07 23:21:05.489+00
-8753682.99472654,4268242.24177204,710979,17a450dd-8eb0-487d-97da-76199b26d8b2,P22064861,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,1300 BLOCK S PERSON ST,RALEIGH,RALEIGH,Downtown,2022/12/02 10:28:00+00,2022,12,2,5,Friday,35.7643331460001,-78.635672265,RPD,2022/12/07 23:21:07.960+00
-8754092.05188776,4277996.36320683,710984,6d21b33b-3a11-4b59-b700-8ca3e3f5c8c1,P22064874,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4200 BLOCK SIX FORKS RD,RALEIGH,RALEIGH,North,2022/12/02 12:49:00+00,2022,12,2,7,Friday,0,0,RPD,2024/06/17 12:17:55.333+00
-8755050.95341736,4273872.4320565,710987,6c1d9e7e-16f3-4c90-bdcd-0e2619724e29,P22064885,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2000 BLOCK FAIRVIEW RD,RALEIGH,RALEIGH,Southwest,2022/12/02 13:45:00+00,2022,12,2,8,Friday,35.805362028,-78.647960847,RPD,2022/12/07 03:00:27.550+00
-8755546.64486096,4265577.16486854,710989,44ed0170-3d0c-4e5b-a4b9-eb6a98b0d851,P22064889,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,700 BLOCK ILEAGNES RD,RALEIGH,RALEIGH,Southeast,2022/12/02 11:11:00+00,2022,12,2,6,Friday,35.7449045490001,-78.652413719,RPD,2022/12/15 21:11:08.283+00
-8746439.99840329,4272986.89500246,710999,45580101-45d7-445b-bad1-25f869d304f9,P22064911,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,3900 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/12/02 15:07:00+00,2022,12,2,10,Friday,35.798910258,-78.5706073219999,RPD,2022/12/15 21:11:13.480+00
-8746262.86471447,4281648.80813356,711000,cc761141-4707-4128-923c-1015c43f8216,P22064912,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4100 BLOCK WAKE HILLS LA,RALEIGH,RALEIGH,Northeast,2022/12/01 19:31:00+00,2022,12,1,14,Thursday,35.861995972,-78.569016103,RPD,2022/12/07 03:01:43.590+00
-8751099.55031562,4266888.02228167,711004,bf0022e5-de0b-4e04-bf2d-e3957c2d37c2,P22064926,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,1600 BLOCK CROSS LINK RD,RALEIGH,RALEIGH,Southeast,2022/12/02 17:28:00+00,2022,12,2,12,Friday,35.754461384,-78.6124647889999,RPD,2023/01/28 04:18:41.993+00
-8747862.20230273,4271597.62530364,711013,1b331a9d-1bf4-49d4-ace4-a26b76e0a1a5,P22064952,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,300 BLOCK ROSELLE CT,RALEIGH,RALEIGH,Southeast,2022/12/02 19:14:00+00,2022,12,2,14,Friday,35.78878738,-78.583383197,RPD,2023/01/28 04:18:44.263+00
-8765679.29623728,4291247.14409255,711028,a3871c37-cd5b-4ab1-b10c-c3c8b78984b4,P22065004,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,5300 BLOCK HARRINGTON GROVE DR,RALEIGH,RALEIGH,Northwest,2022/12/03 00:17:00+00,2022,12,2,19,Friday,35.93184316,-78.743436875,RPD,2022/12/15 21:11:51.969+00
-8754338.8709099,4278367.96182054,711029,492889ba-3c58-483f-be3e-158e285379f0,P22065005,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,4200 BLOCK SIX FORKS RD,RALEIGH,RALEIGH,North,2022/12/02 23:45:00+00,2022,12,2,18,Friday,35.8381070900001,-78.641564101,RPD,2022/12/15 21:12:00.717+00
-8743632.44826517,4269710.43833243,711032,395e5faf-ab92-4e8c-bfba-5b57376da80b,P22065011,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,300 BLOCK GILMAN LN,RALEIGH,RALEIGH,Southeast,2022/12/03 01:07:00+00,2022,12,2,20,Friday,35.7750343750001,-78.54538667,RPD,2023/04/27 11:09:37.827+00
-8757265.78570972,4281150.73802271,711034,33d3e9c5-43ea-41c5-be18-cd630ebeffd7,P22065016,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2100 BLOCK PACES FOREST CT,RALEIGH,RALEIGH,Northwest,2022/12/03 01:00:00+00,2022,12,2,20,Friday,35.858369829,-78.6678570239999,RPD,2023/01/28 04:19:02.373+00
-8761183.53425772,4280909.40038274,711035,756504e8-5b59-4090-9aad-99073c1a07c5,P22065022,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,6200 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/12/03 01:52:00+00,2022,12,2,20,Friday,35.856612738,-78.703050758,RPD,2022/12/07 21:13:57.073+00
-8763932.67171943,4283226.40083192,711093,7712e822-6acc-43b2-95b0-18b6c08614c8,P22065055,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,8100 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/12/03 09:16:00+00,2022,12,3,4,Saturday,35.8734803620001,-78.7277466799999,RPD,2022/12/07 03:07:09.213+00
-8760327.29746247,4270947.10291142,711099,fcc9f3cc-52d6-47eb-ae2c-7b65558eecfa,P22065064,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4200 BLOCK WESTERN BLVD,RALEIGH,RALEIGH,Southwest,2022/12/03 12:06:00+00,2022,12,3,7,Saturday,0,0,RPD,2025/02/18 12:10:24.163+00
-8750004.90290465,4266407.61029658,711102,d54b58ea-4b5e-42e9-a510-a7af773c3802,P22065072,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,900 BLOCK SOUTHGATE DR,RALEIGH,RALEIGH,Southeast,2022/12/03 14:27:00+00,2022,12,3,9,Saturday,0,0,RPD,2025/02/18 12:11:03.663+00
-8745505.54118672,4272942.49287664,711104,4421c2cc-e4ff-418b-ba34-8dbc92c5955e,P22065074,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/12/03 14:33:00+00,2022,12,3,9,Saturday,35.798586743,-78.5622129499999,RPD,2022/12/07 03:07:51.237+00
-8754449.24318314,4278025.36747439,711109,3abe2164-7265-4e0c-b0fe-cd0bc318f006,P22065085,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4100 BLOCK THE CIRCLE AT NORTH HILLS ST,RALEIGH,RALEIGH,North,2022/12/03 15:39:00+00,2022,12,3,10,Saturday,35.8356121370001,-78.642555592,RPD,2022/12/15 21:12:59.960+00
-8758629.93304381,4277534.07599563,711110,d359f8b9-03e7-4f3e-85f8-ba97310c4d57,P22065086,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3900 BLOCK FAIRSTED DRIVE,RALEIGH,RALEIGH,Northwest,2022/12/03 16:07:00+00,2022,12,3,11,Saturday,35.8320341560001,-78.680111368,RPD,2022/12/07 03:41:32.260+00
-8759627.27263698,4278878.20679757,711111,80ecd451-0186-4aee-b9c9-9b73363465d5,P22065090,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4400 BLOCK MANOR VILLAGE WY,RALEIGH,RALEIGH,Northwest,2022/12/03 16:17:00+00,2022,12,3,11,Saturday,35.841822818,-78.689070622,RPD,2022/12/07 21:17:48.720+00
-8769468.70510093,4288190.97259934,711127,86fe6386-9a6f-46b8-8e2b-05d05740743c,P22065115,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,10000 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/12/03 18:39:00+00,2022,12,3,13,Saturday,35.9096100570001,-78.777477714,RPD,2022/12/15 21:13:08.263+00
-8758233.5106448,4278578.48581328,711132,34f581c4-a3a5-4db0-8953-2d43231e2b7b,P22065129,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4300 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/12/03 19:40:00+00,2022,12,3,14,Saturday,35.839640198,-78.676550245,RPD,2022/12/15 21:13:17.620+00
-8755171.20841235,4266074.79066264,711134,1d94c83d-df49-43ac-aab4-38b7894770f5,P22065135,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,2600 BLOCK S SAUNDERS ST,RALEIGH,RALEIGH,Southeast,2022/12/03 20:04:00+00,2022,12,3,15,Saturday,35.748532636,-78.649041116,RPD,2022/12/10 15:35:46.123+00
-8754963.2324341,4271064.93050571,711137,fe4dbea5-e99b-4b0e-9fa9-e7c23b55eb7d,P22065143,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,500 BLOCK W NORTH ST,RALEIGH,RALEIGH,Downtown,2022/12/03 21:07:00+00,2022,12,3,16,Saturday,0,0,RPD,2024/04/05 19:33:21.397+00
-8757677.2739773,4278189.16185624,711139,3f6f46d8-a762-4265-a3ae-46c31e5b3d81,P22065149,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4100 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/12/03 21:41:00+00,2022,12,3,16,Saturday,35.836804984,-78.6715534859999,RPD,2022/12/07 23:22:28.083+00
-8745824.17419348,4282864.13715763,711141,c37a655c-8ea7-497e-9e54-e90983bf9bb3,P22065164,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,8000 BLOCK TOWN DR,RALEIGH,RALEIGH,Northeast,2022/12/03 23:28:00+00,2022,12,3,18,Saturday,35.8708433410001,-78.565075279,RPD,2022/12/22 21:37:04.887+00
-8752089.57744276,4272509.67731787,711147,c1b7fb33-fc03-4311-88c1-0fc65dd6db0d,P22065194,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,700 BLOCK BIRCH ARBOR CIR,RALEIGH,RALEIGH,Downtown,2022/12/04 01:38:00+00,2022,12,3,20,Saturday,35.795433169,-78.6213583539999,RPD,2022/12/07 03:12:06.020+00
-8747786.59978187,4277933.10520396,711149,00c87ec8-3c5b-4c1c-be4b-74d3965ca083,P22065201,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,3900 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,Northeast,2022/12/04 02:50:00+00,2022,12,3,21,Saturday,35.8349402210001,-78.582704048,RPD,2022/12/07 03:12:22.820+00
-8754217.61526399,4268252.4057459,711162,468fff92-69b1-4b58-b17a-3b17067f236b,P22065227,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,100 BLOCK GAS LIGHT CREEK CT,RALEIGH,RALEIGH,Downtown,2022/12/04 04:03:00+00,2022,12,3,23,Saturday,35.764407233,-78.6404748429999,RPD,2023/05/11 12:38:37.009+00
-8770319.65433169,4288125.66229913,711180,e33e11b2-37ea-42ac-abc5-c6e262445c28,P22065150,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,8200 BLOCK BRIER CREEK PKWY,RALEIGH,RALEIGH,Northwest,2022/12/03 22:11:00+00,2022,12,3,17,Saturday,0,0,RPD,2024/05/28 17:17:24.489+00
-8758233.5106448,4278578.48581328,711225,f781b8ca-bb86-45d7-9d5f-232e24b96904,P22064797,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4300 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/12/01 23:56:00+00,2022,12,1,18,Thursday,35.839640198,-78.676550245,RPD,2023/01/11 19:32:05.693+00
-8761768.79525605,4281410.71931058,711259,7ac86508-daef-448d-afa2-1be1a0441ec5,P22065288,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,6600 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/12/04 19:39:00+00,2022,12,4,14,Sunday,35.8602626140001,-78.7083082469999,RPD,2022/12/07 03:16:37.780+00
-8761768.79525605,4281410.71931058,711262,d1e2b1a3-8155-4f04-a303-77751c55611b,P22065290,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,6600 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/12/04 19:51:00+00,2022,12,4,14,Sunday,35.8602626140001,-78.7083082469999,RPD,2022/12/16 19:10:08.993+00
-8758233.5106448,4278578.48581328,711266,302bb43d-9cb8-4993-b1ee-57ca6fcccb7e,P22065296,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4300 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/12/04 19:18:00+00,2022,12,4,14,Sunday,35.839640198,-78.676550245,RPD,2022/12/15 21:15:23.577+00
-8754038.19318041,4278391.04828397,711276,d87f3f6b-c3d8-4e16-b375-a72c8a928070,P22065316,LARCENY,35A,Larceny/Pocket-Picking,CRIMES AGAINST PROPERTY,100 BLOCK ST ALBANS DR,RALEIGH,RALEIGH,North,2022/12/04 22:38:00+00,2022,12,4,17,Sunday,35.8382752150001,-78.638863067,RPD,2022/12/07 03:18:08.760+00
